dataset,method,config,upset_simple,upset_naive,upset_ratio,kendall_tau,runtime_sec,timeout_flag,seed,trial_id,source
Basketball_temporal/finer1999,davidScore,trials10train_r100test_r100AllTrue,0.8629899621009827,0.2157474905252456,0.499140977859497,,0.0029363870620727,False,,,result_arrays
Basketball_temporal/finer1999,eigenvectorCentrality,trials10train_r100test_r100AllTrue,1.1723898649215698,0.2930974662303924,0.0129198930226266,,0.0075862407684326,False,,,result_arrays
Basketball_temporal/finer1999,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.2795629620552065,0.6252861583232879,0.0812683923542499,,31.22377290725708,False,,,result_arrays
Basketball_temporal/finer1999,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1232327461242675,0.7465209877490997,0.0595696721412241,,89.00507085323333,False,,,result_arrays
Basketball_temporal/finer1999,rankCentrality,trials10train_r100test_r100AllTrue,1.9923690557479856,0.4980922639369964,0.5736984014511108,,0.0241951465606689,False,,,result_arrays
Basketball_temporal/finer1999,serialRank,trials10train_r100test_r100AllTrue,2.015955686569214,0.5039889216423035,0.013345412351191,,0.0075753211975097,False,,,result_arrays
Basketball_temporal/finer1999,syncRank,trials10train_r100test_r100AllTrue,1.6371835470199585,0.4092958867549896,0.0125231575220823,,0.4379055500030517,False,,,result_arrays
Basketball_temporal/finer2000,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.0692120373249054,0.2673030093312263,0.0082484285905957,,18.007598638534546,False,,,result_arrays
Basketball_temporal/finer2000,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.261191544532776,0.315297886133194,0.009720917455852,,10.304626631736756,False,,,result_arrays
Basketball_temporal/finer2000,OURS_MFAS,trials10train_r100test_r100AllTrue,1.181294083595276,0.2953235208988189,0.1482749432325363,,4.643761849403381,False,,,result_arrays
Basketball_temporal/finer2000,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,1.181294083595276,0.2953235208988189,0.1482749432325363,,4.64206702709198,False,,,result_arrays
Basketball_temporal/finer2000,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,1.181294083595276,0.2953235208988189,0.1482749432325363,,4.6313752889633175,False,,,result_arrays
Basketball_temporal/finer2000,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,1.181294083595276,0.2953235208988189,0.1482749432325363,,4.6558181047439575,False,,,result_arrays
Basketball_temporal/finer2000,PageRank,trials10train_r100test_r100AllTrue,1.18385648727417,0.2959641218185425,0.0080337636172771,,0.0016470432281494,False,,,result_arrays
Basketball_temporal/finer2000,SVD_NRS,trials10train_r100test_r100AllTrue,0.9532350897789,0.238308772444725,0.4746898114681244,,0.0057776689529418,False,,,result_arrays
Basketball_temporal/finer2000,SVD_RS,trials10train_r100test_r100AllTrue,1.1197949647903442,0.279948741197586,0.5021451711654663,,0.0045303583145141,False,,,result_arrays
Basketball_temporal/finer2000,SpringRank,trials10train_r100test_r100AllTrue,0.8443305492401123,0.211082637310028,0.0071133780293166,,0.0571120738983154,False,,,result_arrays
Basketball_temporal/finer2000,btl,trials10train_r100test_r100AllTrue,1.387956440448761,0.3469891101121902,0.0132357653230428,,0.0458477973937988,False,,,result_arrays
Basketball_temporal/finer2000,davidScore,trials10train_r100test_r100AllTrue,0.9045483469963074,0.2261370867490768,0.5096219182014465,,0.0030477046966552,False,,,result_arrays
Basketball_temporal/finer2000,eigenvectorCentrality,trials10train_r100test_r100AllTrue,1.2632927894592283,0.3158231973648071,0.01186383664608,,0.0077930450439453,False,,,result_arrays
Basketball_temporal/finer2000,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.2625560545921326,0.6620371544361114,0.0741873600520193,,40.91476666927338,False,,,result_arrays
Basketball_temporal/finer2000,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1283087706565855,0.7446124291419983,0.0618153700232505,,96.51995282173156,False,,,result_arrays
Basketball_temporal/finer2000,rankCentrality,trials10train_r100test_r100AllTrue,1.915438771247864,0.4788596928119659,0.5464533567428589,,0.0218394517898559,False,,,result_arrays
Basketball_temporal/finer2000,serialRank,trials10train_r100test_r100AllTrue,1.967969298362732,0.491992324590683,0.0132055595517158,,0.0089379787445068,False,,,result_arrays
Basketball_temporal/finer2000,syncRank,trials10train_r100test_r100AllTrue,1.7501600980758667,0.4375400245189667,0.0119111342355608,,0.462070894241333,False,,,result_arrays
Basketball_temporal/finer2001,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.0508072459697724,0.2627018114924431,0.0079692173190414,,17.874332118034364,False,,,result_arrays
Basketball_temporal/finer2001,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1993673813343049,0.2998418453335762,0.0091623837035149,,10.0593234539032,False,,,result_arrays
Basketball_temporal/finer2001,OURS_MFAS,trials10train_r100test_r100AllTrue,1.1980230808258057,0.2995057702064514,0.1305818706750869,,4.366051149368286,False,,,result_arrays
Basketball_temporal/finer2001,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,1.1980230808258057,0.2995057702064514,0.1305818706750869,,4.37621157169342,False,,,result_arrays
Basketball_temporal/finer2001,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,1.1980230808258057,0.2995057702064514,0.1305818706750869,,4.393581676483154,False,,,result_arrays
Basketball_temporal/finer2001,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,1.1980230808258057,0.2995057702064514,0.1305818706750869,,4.38609664440155,False,,,result_arrays
Basketball_temporal/finer2001,PageRank,trials10train_r100test_r100AllTrue,1.1822075843811035,0.2955518960952759,0.0078059360384941,,0.0015951633453369,False,,,result_arrays
Basketball_temporal/finer2001,SVD_NRS,trials10train_r100test_r100AllTrue,0.9673805832862854,0.2418451458215713,0.4687626957893371,,0.0055157899856567,False,,,result_arrays
Basketball_temporal/finer2001,SVD_RS,trials10train_r100test_r100AllTrue,1.0767710208892822,0.2691927552223205,0.5058823227882385,,0.0044098854064941,False,,,result_arrays
Basketball_temporal/finer2001,SpringRank,trials10train_r100test_r100AllTrue,0.8052718043327332,0.2013179510831833,0.0067178779281675,,0.0647168159484863,False,,,result_arrays
Basketball_temporal/finer2001,btl,trials10train_r100test_r100AllTrue,1.413245475292206,0.3533113688230515,0.0128531769849359,,0.0456903219223022,False,,,result_arrays
Basketball_temporal/finer2001,davidScore,trials10train_r100test_r100AllTrue,0.8593080639839172,0.2148270159959793,0.5125085115432739,,0.0030074834823608,False,,,result_arrays
Basketball_temporal/finer2001,eigenvectorCentrality,trials10train_r100test_r100AllTrue,1.2481054067611694,0.3120263516902923,0.01152288261801,,0.0077682256698608,False,,,result_arrays
Basketball_temporal/finer2001,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.1979571676254273,0.6939571636915207,0.0624608619045466,,45.249423551559445,False,,,result_arrays
Basketball_temporal/finer2001,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.119973635673523,0.7451466208696366,0.0599012282863259,,95.72873637676238,False,,,result_arrays
Basketball_temporal/finer2001,rankCentrality,trials10train_r100test_r100AllTrue,2.030972003936768,0.5077430009841919,0.5891310572624207,,0.0238799095153808,False,,,result_arrays
Basketball_temporal/finer2001,serialRank,trials10train_r100test_r100AllTrue,2.0560131072998047,0.5140032768249512,0.012318199314177,,0.0085376739501953,False,,,result_arrays
Basketball_temporal/finer2001,syncRank,trials10train_r100test_r100AllTrue,1.692257046699524,0.423064261674881,0.011367117986083,,0.455812931060791,False,,,result_arrays
Basketball_temporal/finer2002,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.0452326714992524,0.2613081678748131,0.0079206320177763,,17.954324698448183,False,,,result_arrays
Basketball_temporal/finer2002,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1542076146602631,0.2885519036650658,0.0087119997199624,,10.078812193870544,False,,,result_arrays
Basketball_temporal/finer2002,OURS_MFAS,trials10train_r100test_r100AllTrue,1.1793036460876465,0.2948259115219116,0.1341521292924881,,4.474249243736267,False,,,result_arrays
Basketball_temporal/finer2002,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,1.1793036460876465,0.2948259115219116,0.1341521292924881,,4.4861493587493895,False,,,result_arrays
Basketball_temporal/finer2002,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,1.1793036460876465,0.2948259115219116,0.1341521292924881,,4.505668354034424,False,,,result_arrays
Basketball_temporal/finer2002,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,1.1793036460876465,0.2948259115219116,0.1341521292924881,,4.487434029579163,False,,,result_arrays
Basketball_temporal/finer2002,PageRank,trials10train_r100test_r100AllTrue,1.131142258644104,0.282785564661026,0.0074364761821925,,0.0016903162002563,False,,,result_arrays
Basketball_temporal/finer2002,SVD_NRS,trials10train_r100test_r100AllTrue,0.9163683652877808,0.2290920913219452,0.4961221814155578,,0.0057296991348266,False,,,result_arrays
Basketball_temporal/finer2002,SVD_RS,trials10train_r100test_r100AllTrue,1.0699641704559326,0.2674910426139831,0.5149433612823486,,0.0044448852539062,False,,,result_arrays
Basketball_temporal/finer2002,SpringRank,trials10train_r100test_r100AllTrue,0.8682069778442383,0.2170517444610595,0.0070213675498962,,0.0578293561935424,False,,,result_arrays
Basketball_temporal/finer2002,btl,trials10train_r100test_r100AllTrue,1.4289619207382205,0.357240480184555,0.013116181269288,,0.0457417488098144,False,,,result_arrays
Basketball_temporal/finer2002,davidScore,trials10train_r100test_r100AllTrue,0.894240140914917,0.2235600352287292,0.5073634386062622,,0.0030394792556762,False,,,result_arrays
Basketball_temporal/finer2002,eigenvectorCentrality,trials10train_r100test_r100AllTrue,1.1962251663208008,0.2990562915802002,0.0117615880444645,,0.0080425262451171,False,,,result_arrays
Basketball_temporal/finer2002,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.2259420812129975,0.6852587068080902,0.0685022764187306,,45.0769501209259,False,,,result_arrays
Basketball_temporal/finer2002,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.115398633480072,0.7432541501522064,0.059756535757333,,95.4505733013153,False,,,result_arrays
Basketball_temporal/finer2002,rankCentrality,trials10train_r100test_r100AllTrue,2.026684045791626,0.5066710114479065,0.5727671980857849,,0.0258727312088012,False,,,result_arrays
Basketball_temporal/finer2002,serialRank,trials10train_r100test_r100AllTrue,1.8639765977859497,0.4659941494464874,0.013578625395894,,0.0072593688964843,False,,,result_arrays
Basketball_temporal/finer2002,syncRank,trials10train_r100test_r100AllTrue,1.7546371221542358,0.4386592805385589,0.0113767925649881,,0.4639837503433227,False,,,result_arrays
Basketball_temporal/finer2003,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.0513291192054748,0.2628417736291885,0.007897521527484,,18.22600359916687,False,,,result_arrays
Basketball_temporal/finer2003,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1837721478939056,0.2959430369734764,0.0088732972089201,,10.362643337249756,False,,,result_arrays
Basketball_temporal/finer2003,OURS_MFAS,trials10train_r100test_r100AllTrue,1.217721462249756,0.3044303655624389,0.1400152891874313,,4.740268063545227,False,,,result_arrays
Basketball_temporal/finer2003,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,1.217721462249756,0.3044303655624389,0.1400152891874313,,4.732787942886352,False,,,result_arrays
Basketball_temporal/finer2003,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,1.217721462249756,0.3044303655624389,0.1400152891874313,,4.750513744354248,False,,,result_arrays
Basketball_temporal/finer2003,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,1.217721462249756,0.3044303655624389,0.1400152891874313,,4.760879397392273,False,,,result_arrays
Basketball_temporal/finer2003,PageRank,trials10train_r100test_r100AllTrue,1.140506386756897,0.2851265966892242,0.0074415751732885,,0.0017292976379394,False,,,result_arrays
Basketball_temporal/finer2003,SVD_NRS,trials10train_r100test_r100AllTrue,0.946835458278656,0.236708864569664,0.481133759021759,,0.0056217670440673,False,,,result_arrays
Basketball_temporal/finer2003,SVD_RS,trials10train_r100test_r100AllTrue,1.0215189456939695,0.2553797364234924,0.4702349007129669,,0.0044133901596069,False,,,result_arrays
Basketball_temporal/finer2003,SpringRank,trials10train_r100test_r100AllTrue,0.8658227920532227,0.2164556980133056,0.0070780669339001,,0.0659023761749267,False,,,result_arrays
Basketball_temporal/finer2003,btl,trials10train_r100test_r100AllTrue,1.4559493780136108,0.3639873445034027,0.0140417562797665,,0.045918321609497,False,,,result_arrays
Basketball_temporal/finer2003,davidScore,trials10train_r100test_r100AllTrue,0.9126582145690918,0.2281645536422729,0.4988800287246704,,0.0031142950057983,False,,,result_arrays
Basketball_temporal/finer2003,eigenvectorCentrality,trials10train_r100test_r100AllTrue,1.1772152185440063,0.2943038046360016,0.010637354850769,,0.008232045173645,False,,,result_arrays
Basketball_temporal/finer2003,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.275867085456848,0.6679873412847519,0.0722865933645516,,41.95694210529327,False,,,result_arrays
Basketball_temporal/finer2003,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1231582283973691,0.7453291141986846,0.0585522031970322,,97.09489450454711,False,,,result_arrays
Basketball_temporal/finer2003,rankCentrality,trials10train_r100test_r100AllTrue,1.99746835231781,0.4993670880794525,0.5822518467903137,,0.0272326946258544,False,,,result_arrays
Basketball_temporal/finer2003,serialRank,trials10train_r100test_r100AllTrue,2.0000000596046448,0.5000000149011612,0.0121116260997951,,0.0095250129699707,False,,,result_arrays
Basketball_temporal/finer2003,syncRank,trials10train_r100test_r100AllTrue,1.7835443019866943,0.4458860754966736,0.0111489305272698,,0.4806084156036377,False,,,result_arrays
Basketball_temporal/finer2004,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.0248084223270415,0.2562068948149681,0.008234759774059,,18.202418994903564,False,,,result_arrays
Basketball_temporal/finer2004,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1963984668254852,0.2990996167063713,0.0094210461713373,,10.201047801971436,False,,,result_arrays
Basketball_temporal/finer2004,OURS_MFAS,trials10train_r100test_r100AllTrue,1.2068965435028076,0.3017241358757019,0.1346354037523269,,4.671033954620361,False,,,result_arrays
Basketball_temporal/finer2004,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,1.2068965435028076,0.3017241358757019,0.1346354037523269,,4.668697166442871,False,,,result_arrays
Basketball_temporal/finer2004,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,1.2068965435028076,0.3017241358757019,0.1346354037523269,,4.674527025222778,False,,,result_arrays
Basketball_temporal/finer2004,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,1.2068965435028076,0.3017241358757019,0.1346354037523269,,4.684545016288757,False,,,result_arrays
Basketball_temporal/finer2004,PageRank,trials10train_r100test_r100AllTrue,1.1315453052520752,0.2828863263130188,0.0075842970982193,,0.0016872406005859,False,,,result_arrays
Basketball_temporal/finer2004,SVD_NRS,trials10train_r100test_r100AllTrue,0.8837803602218628,0.2209450900554657,0.4653434455394745,,0.0054477214813232,False,,,result_arrays
Basketball_temporal/finer2004,SVD_RS,trials10train_r100test_r100AllTrue,0.9514687061309814,0.2378671765327453,0.4488300383090973,,0.0044803142547607,False,,,result_arrays
Basketball_temporal/finer2004,SpringRank,trials10train_r100test_r100AllTrue,0.7726691961288452,0.1931672990322113,0.006989387795329,,0.0663400888442993,False,,,result_arrays
Basketball_temporal/finer2004,btl,trials10train_r100test_r100AllTrue,1.4140485167503356,0.3535121291875839,0.013436705712229,,0.0470226049423217,False,,,result_arrays
Basketball_temporal/finer2004,davidScore,trials10train_r100test_r100AllTrue,0.803320586681366,0.2008301466703415,0.523921012878418,,0.0030850172042846,False,,,result_arrays
Basketball_temporal/finer2004,eigenvectorCentrality,trials10train_r100test_r100AllTrue,1.169859528541565,0.2924648821353912,0.0107933787629008,,0.0081295490264892,False,,,result_arrays
Basketball_temporal/finer2004,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.332669219970703,0.5877266907691956,0.0789889830630272,,30.47342510223389,False,,,result_arrays
Basketball_temporal/finer2004,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.0963601517677306,0.7404214549064636,0.0571739990077912,,97.490278840065,False,,,result_arrays
Basketball_temporal/finer2004,rankCentrality,trials10train_r100test_r100AllTrue,1.9719029664993288,0.4929757416248321,0.5700393915176392,,0.0245150089263916,False,,,result_arrays
Basketball_temporal/finer2004,serialRank,trials10train_r100test_r100AllTrue,1.8684546947479248,0.4671136736869812,0.0127059869468212,,0.0092190742492675,False,,,result_arrays
Basketball_temporal/finer2004,syncRank,trials10train_r100test_r100AllTrue,1.6794381141662598,0.4198595285415649,0.0114264981821179,,0.4778069019317627,False,,,result_arrays
Basketball_temporal/finer2005,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.0149565303325654,0.2537391325831413,0.0084194085840135,,18.339074897766118,False,,,result_arrays
Basketball_temporal/finer2005,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1793291878700256,0.2948322969675064,0.0095803375542163,,10.326467061042786,False,,,result_arrays
Basketball_temporal/finer2005,OURS_MFAS,trials10train_r100test_r100AllTrue,1.233540415763855,0.3083851039409637,0.1479440033435821,,4.910493803024292,False,,,result_arrays
Basketball_temporal/finer2005,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,1.233540415763855,0.3083851039409637,0.1479440033435821,,4.899323797225952,False,,,result_arrays
Basketball_temporal/finer2005,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,1.233540415763855,0.3083851039409637,0.1479440033435821,,4.902799463272094,False,,,result_arrays
Basketball_temporal/finer2005,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,1.233540415763855,0.3083851039409637,0.1479440033435821,,4.879278516769409,False,,,result_arrays
Basketball_temporal/finer2005,PageRank,trials10train_r100test_r100AllTrue,1.0906832218170166,0.2726708054542541,0.0075997584499418,,0.0021476030349731,False,,,result_arrays
Basketball_temporal/finer2005,SVD_NRS,trials10train_r100test_r100AllTrue,0.9490683078765868,0.2372670769691467,0.465798407793045,,0.0055948495864868,False,,,result_arrays
Basketball_temporal/finer2005,SVD_RS,trials10train_r100test_r100AllTrue,1.079503059387207,0.2698757648468017,0.4319647252559662,,0.0043713569641113,False,,,result_arrays
Basketball_temporal/finer2005,SpringRank,trials10train_r100test_r100AllTrue,0.8422360420227051,0.2105590105056762,0.007558265235275,,0.0784100770950317,False,,,result_arrays
Basketball_temporal/finer2005,btl,trials10train_r100test_r100AllTrue,1.378260862827301,0.3445652157068252,0.0131714171729981,,0.0476004838943481,False,,,result_arrays
Basketball_temporal/finer2005,davidScore,trials10train_r100test_r100AllTrue,0.8844720721244812,0.2211180180311203,0.5074282288551331,,0.003145146369934,False,,,result_arrays
Basketball_temporal/finer2005,eigenvectorCentrality,trials10train_r100test_r100AllTrue,1.140372633934021,0.2850931584835052,0.0113284705206751,,0.0082761764526367,False,,,result_arrays
Basketball_temporal/finer2005,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.1300496876239776,0.7245652171969413,0.0635058049112558,,61.17833178043365,False,,,result_arrays
Basketball_temporal/finer2005,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.103428571224213,0.743223602771759,0.0588659187406301,,99.20671980381012,False,,,result_arrays
Basketball_temporal/finer2005,rankCentrality,trials10train_r100test_r100AllTrue,1.956086885929108,0.5200931489467621,0.5962724685668945,,0.027733039855957,False,,,result_arrays
Basketball_temporal/finer2005,serialRank,trials10train_r100test_r100AllTrue,1.9254658222198489,0.4813664555549621,0.0127763658761978,,0.0088253498077392,False,,,result_arrays
Basketball_temporal/finer2005,syncRank,trials10train_r100test_r100AllTrue,1.8248447179794312,0.4562111794948578,0.011950428597629,,0.4929519176483154,False,,,result_arrays
Basketball_temporal/finer2006,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.071440625190735,0.2678601562976837,0.0082123753428459,,18.52801232337952,False,,,result_arrays
Basketball_temporal/finer2006,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1780349600315094,0.2945087400078773,0.0094373572152107,,10.549255657196046,False,,,result_arrays
Basketball_temporal/finer2006,OURS_MFAS,trials10train_r100test_r100AllTrue,1.2224231958389282,0.305605798959732,0.1386067420244217,,5.177806067466736,False,,,result_arrays
Basketball_temporal/finer2006,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,1.2224231958389282,0.305605798959732,0.1386067420244217,,5.195605659484864,False,,,result_arrays
Basketball_temporal/finer2006,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,1.2224231958389282,0.305605798959732,0.1386067420244217,,5.1985392570495605,False,,,result_arrays
Basketball_temporal/finer2006,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,1.2224231958389282,0.305605798959732,0.1386067420244217,,5.188968896865845,False,,,result_arrays
Basketball_temporal/finer2006,PageRank,trials10train_r100test_r100AllTrue,1.1139240264892578,0.2784810066223144,0.0078666470944881,,0.001732325553894,False,,,result_arrays
Basketball_temporal/finer2006,SVD_NRS,trials10train_r100test_r100AllTrue,0.9391199350357056,0.2347799837589264,0.4764277040958404,,0.0058551549911499,False,,,result_arrays
Basketball_temporal/finer2006,SVD_RS,trials10train_r100test_r100AllTrue,1.0608800649642944,0.2652200162410736,0.4595316350460052,,0.0045664310455322,False,,,result_arrays
Basketball_temporal/finer2006,SpringRank,trials10train_r100test_r100AllTrue,0.8583484292030334,0.2145871073007583,0.0068521820940077,,0.0724388360977172,False,,,result_arrays
Basketball_temporal/finer2006,btl,trials10train_r100test_r100AllTrue,1.3989150047302246,0.3497287511825561,0.0131370712071657,,0.0476453781127929,False,,,result_arrays
Basketball_temporal/finer2006,davidScore,trials10train_r100test_r100AllTrue,0.8511151075363159,0.2127787768840789,0.5113713145256042,,0.0031869649887084,False,,,result_arrays
Basketball_temporal/finer2006,eigenvectorCentrality,trials10train_r100test_r100AllTrue,1.2127788066864014,0.3031947016716003,0.0117892967537045,,0.0084170818328857,False,,,result_arrays
Basketball_temporal/finer2006,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.1103496170043945,0.7383785426616669,0.0585991072654724,,69.6643925666809,False,,,result_arrays
Basketball_temporal/finer2006,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1159915685653687,0.7450331538915634,0.0582832261919975,,104.3067424058914,False,,,result_arrays
Basketball_temporal/finer2006,rankCentrality,trials10train_r100test_r100AllTrue,1.9162447214126588,0.5114526808261871,0.5722276568412781,,0.0272202491760253,False,,,result_arrays
Basketball_temporal/finer2006,serialRank,trials10train_r100test_r100AllTrue,1.9686558246612549,0.4921639561653137,0.0128959689289331,,0.0089344978332519,False,,,result_arrays
Basketball_temporal/finer2006,syncRank,trials10train_r100test_r100AllTrue,1.7649186849594116,0.4412296712398529,0.0118514848873019,,0.503799295425415,False,,,result_arrays
Basketball_temporal/finer2007,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.04197531580925,0.2604938289523125,0.0087409974262118,,17.740961718559266,False,,,result_arrays
Basketball_temporal/finer2007,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1623120105266571,0.2905780026316643,0.0103213262557983,,10.478280067443848,False,,,result_arrays
Basketball_temporal/finer2007,OURS_MFAS,trials10train_r100test_r100AllTrue,1.2300785779953003,0.3075196444988251,0.1449491828680038,,5.944427847862244,False,,,result_arrays
Basketball_temporal/finer2007,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,1.2300785779953003,0.3075196444988251,0.1449491828680038,,5.974915337562561,False,,,result_arrays
Basketball_temporal/finer2007,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,1.2300785779953003,0.3075196444988251,0.1449491828680038,,5.954007411003113,False,,,result_arrays
Basketball_temporal/finer2007,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,1.2300785779953003,0.3075196444988251,0.1449491828680038,,5.965271806716919,False,,,result_arrays
Basketball_temporal/finer2007,PageRank,trials10train_r100test_r100AllTrue,1.085297465324402,0.2713243663311004,0.008124022744596,,0.0016908407211303,False,,,result_arrays
Basketball_temporal/finer2007,SVD_NRS,trials10train_r100test_r100AllTrue,0.9315375685691832,0.2328843921422958,0.475368857383728,,0.0057409048080444,False,,,result_arrays
Basketball_temporal/finer2007,SVD_RS,trials10train_r100test_r100AllTrue,0.9472503066062928,0.2368125766515731,0.4909912943840027,,0.0046295642852783,False,,,result_arrays
Basketball_temporal/finer2007,SpringRank,trials10train_r100test_r100AllTrue,0.8563411831855774,0.2140852957963943,0.007875925861299,,0.0745519638061523,False,,,result_arrays
Basketball_temporal/finer2007,btl,trials10train_r100test_r100AllTrue,1.3928170442581176,0.3482042610645294,0.0135227804072201,,0.0482445240020752,False,,,result_arrays
