dataset,method,config,which,n,upset_simple_mean,upset_simple_std,upset_ratio_mean,upset_ratio_std,upset_naive_mean,upset_naive_std,source_file
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSVD_NRStrials10train_r100test_r100AllTrue,upset_latest,100,1.0108175799250603,0.4545452017549755,0.7834690663218499,0.12393380948029459,0.44610062733292577,0.2553772834548046,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSVD_NRStrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.8320125505328179,0.32629241036945983,0.7068608236312867,0.16551457373021128,0.35748427599668503,0.24217792058884208,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8933332994580269,0.4133658469006375,0.7315986016392708,0.20509864571865027,0.3942767275869846,0.2727337159516113,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.9416980829834938,0.3917061126390663,0.7465836456418038,0.1366733496043545,0.3932075481116772,0.24023424948487768,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,100,1.020880463719368,0.4477023273915569,0.7817614111304283,0.12209930430608722,0.4691823898255825,0.263657817413108,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRanktrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.7881760773062706,0.3329377846227631,0.6971703520417214,0.14157731382548094,0.3366666675359011,0.24435796192772732,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8345282727479935,0.3755540495845112,0.7067692187428475,0.1631324932103862,0.4018867895007133,0.29271645048682426,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.8543395924568177,0.3372708112139207,0.7073661336302757,0.1345379975465798,0.3437735837697983,0.22078825408140973,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtltrials10train_r100test_r100AllTrue,upset_latest,100,0.8608804723620415,0.38210563302791517,0.7183388927578926,0.13612347270053246,0.3916352168470621,0.2695478201785549,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtltrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.808238970041275,0.2977739830416175,0.7008948215842247,0.14985876143111243,0.34729559540748595,0.24191458540308414,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8437735569477082,0.320040770039995,0.7100037926435471,0.1669105195860399,0.3905660346150398,0.2630006354035646,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.8451572072505951,0.33749481730932673,0.7025525665283203,0.11476715310536742,0.3236477969586849,0.18503272640586535,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitytrials10train_r100test_r100AllTrue,upset_latest,100,0.947169776558876,0.39991987159656667,0.741322965323925,0.14079774181928836,0.38830188289284706,0.23988020932321213,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitytrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.9001257532835006,0.35441271817624076,0.7311606252193451,0.13912169217200462,0.39352201148867605,0.21818053754832487,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8344653841853141,0.313996980430222,0.701171250641346,0.173377377008529,0.43050314143300056,0.2920235852775457,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.8515094035863876,0.354780405819853,0.6949936923384666,0.14744334165140985,0.34849056482315066,0.23001005568243682,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRanktrials10train_r100test_r100AllTrue,upset_latest,100,0.9443395930528641,0.38076903596013495,0.7333780083060265,0.14622318053891986,0.41132075496017934,0.23142944743688695,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRanktrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.8903144353628158,0.46462904239947644,0.7238309559226036,0.1415687275875971,0.3661635198444128,0.2338127223606385,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.7899999725818634,0.4307913261695502,0.6991082373261451,0.18802111792437137,0.3877358473092318,0.3085113978751492,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.8839622351527214,0.5133657911196976,0.7283632320165634,0.19945826364655309,0.3545283003896475,0.2507102399489678,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRanktrials10train_r100test_r100AllTrue,upset_latest,100,0.9159119164943695,0.5388205781307913,0.7343312230706215,0.15817737476772303,0.3845911947637796,0.2639387788250378,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRanktrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.7873584651947021,0.25928993581295595,0.6828240385651588,0.1325569097761279,0.33792452827095987,0.23631208614657973,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8737735617160797,0.3248514396019833,0.7061497274041176,0.1715252161659186,0.3907547143101692,0.2661880877746001,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.8646540588140488,0.33800391480946407,0.7161772909760475,0.14342902930372503,0.3280503168702126,0.16552168775461062,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.8508804753422737,0.33904595952840366,0.6999087700247765,0.15092271946251634,0.36371069118380545,0.24239233885260128,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8832075190544129,0.4203839017762414,0.7472370028495788,0.2125561968515516,0.40999999865889547,0.2869974610427632,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.9245911651849746,0.3886990648682434,0.7566489234566689,0.15529008989153228,0.3691194950044155,0.22775753798518092,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.8487421134114266,0.3488444699048655,0.7096030369400979,0.1738441218340362,0.3587421365082264,0.2408089224728454,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8966666343808174,0.42502345266372193,0.751719768345356,0.2136432913574202,0.4125157226622105,0.28624173653313806,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.950943366587162,0.394534659301636,0.752663422524929,0.1463683651017192,0.3977358503639698,0.24197269314832887,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.7722641268372535,0.2952149060249646,0.6970686462521553,0.14148937025159766,0.33584905706346035,0.24371860120654068,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.821132048368454,0.345675516795804,0.7016196265816689,0.16078456795540685,0.39320754423737525,0.285184551932727,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.8315094083547592,0.31030619457564973,0.7093296507000924,0.13471039704337934,0.33509433925151827,0.2119507654414871,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.8084276497364045,0.31003598663099685,0.7008995053172111,0.1498631794165351,0.35522012412548065,0.2505110902598715,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8571697878837585,0.32622209668128466,0.7133530768752098,0.17109189851181617,0.3815094304084778,0.2538345081391711,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.8377358239889144,0.35324193441853163,0.7047545444965363,0.14304011480296994,0.31150943532586095,0.16774766533047047,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useserialRankpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.9114465093612671,0.3643835037216335,0.7301826050877571,0.1396526854373574,0.39955974742770195,0.2235819468337503,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useserialRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useserialRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8506289049983025,0.3178066130635022,0.7025518631935119,0.1802804087460772,0.4215723244845867,0.2864494405848026,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useserialRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useserialRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.8233333078026771,0.32710701474919834,0.6876554203033447,0.14754295921650332,0.36314465299248694,0.22891806297676,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useserialRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usesyncRankpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.8986792147159577,0.4686044229414699,0.7239383140206337,0.14130006761829528,0.36999999843537806,0.2378407359480816,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usesyncRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usesyncRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.784528277516365,0.4287496632674566,0.6894659253954888,0.18000823563884874,0.3660377348214388,0.28666691118812665,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usesyncRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usesyncRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.8837735569477081,0.4970419606794302,0.7215989875793457,0.17934394931233463,0.38037735752761365,0.26869773185244,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usesyncRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10usePageRankpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.8240880233049392,0.33084324708271323,0.7007619750499725,0.15326032588951832,0.3484276746213436,0.23508218846209572,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10usePageRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10usePageRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8816351944208145,0.33835936245625103,0.7137554836273193,0.17485467133317859,0.3963521985709667,0.26367128722196725,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10usePageRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10usePageRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.8258490255475044,0.29672431816745626,0.7025333920121193,0.12528081126256338,0.32415094435215,0.18708428535435934,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10usePageRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.8440251284837723,0.34492366875004754,0.699304533302784,0.14856262521139452,0.3677987423539162,0.2440664502835505,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8701886576414108,0.4012268116072691,0.7409456068277359,0.20021949828827199,0.4001886773109436,0.2796199139212644,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreserial_similarity50trials10train_r100test_r100AllTrue,upset_latest,100,0.9108804744482041,0.35710539172526157,0.7526578232645988,0.12692246479491193,0.41163521833717825,0.24619950070609095,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,100,0.8228930577635765,0.33713708281400884,0.7019395646452904,0.15775274407496762,0.3613836458325386,0.2420892145889232,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10useSpringRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10useSpringRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset_latest,100,0.8833961948752403,0.41635923653932716,0.7416255187988281,0.1989370235463385,0.4047169780731201,0.2762551248085533,result_arrays/Dryad_animal_society/upset_latest/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler7sigma100alpha100train_alphaTruehid4lr10useSpringRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
