dataset,baseline,ours,baseline_val,delta,family,runtime_ours,runtime_base
Basketball_temporal/2013,rankCentrality,0.10126194658887618,1.9545828104019165,-1.8533208638130403,Basketball_coarse,0.5802896022796631,0.0206929922103881
Basketball_temporal/2014,rankCentrality,0.10502980442386324,1.9352381229400637,-1.8302083185162004,Basketball_coarse,0.6306684017181396,0.0252783060073852
Basketball_temporal/finer1985,rankCentrality,0.4728093100058731,1.9260796308517456,-1.4532703208458724,Basketball_finer,0.6062853336334229,0.0198349952697753
Basketball_temporal/finer1986,rankCentrality,0.4702051616042291,1.9875155687332156,-1.5173104071289865,Basketball_finer,0.5953209400177002,0.0184941053390502
Basketball_temporal/finer1987,rankCentrality,0.4728924684953906,1.9468464851379397,-1.473954016642549,Basketball_finer,0.6393730640411377,0.0175520420074462
Basketball_temporal/finer1988,rankCentrality,0.4716996154359819,1.9733750820159912,-1.5016754665800094,Basketball_finer,0.6525883674621582,0.0184052944183349
Basketball_temporal/finer1989,rankCentrality,0.4721968450288123,1.9440242052078247,-1.4718273601790124,Basketball_finer,0.687067985534668,0.0168433427810668
Basketball_temporal/finer1990,rankCentrality,0.4723817142668635,1.984144926071167,-1.5117632118043036,Basketball_finer,0.6808476448059082,0.0168161392211914
Basketball_temporal/finer1991,rankCentrality,0.4712785355842091,1.9717471599578855,-1.5004686243736765,Basketball_finer,0.7073976993560791,0.0178856372833251
Basketball_temporal/finer1992,rankCentrality,0.4696221612924022,1.8705142736434937,-1.4008921123510913,Basketball_finer,0.699941873550415,0.0191018342971801
Basketball_temporal/finer1993,rankCentrality,0.47060624219759467,1.926583218574524,-1.4559769763769292,Basketball_finer,0.6414239406585693,0.0256750345230102
Basketball_temporal/finer1994,rankCentrality,0.4711097091749058,1.9408375024795528,-1.469727793304647,Basketball_finer,0.6920342445373535,0.0198907613754272
Basketball_temporal/finer1995,rankCentrality,0.47000430467249615,1.9207247495651243,-1.450720444892628,Basketball_finer,0.672555685043335,0.020228362083435
Basketball_temporal/finer1996,rankCentrality,0.471414140428109,1.9406810998916624,-1.4692669594635535,Basketball_finer,0.7099428176879883,0.0210502862930297
Basketball_temporal/finer1997,rankCentrality,0.47060029860479485,2.051391839981079,-1.5807915413762843,Basketball_finer,0.7394981384277344,0.0202016115188598
Basketball_temporal/finer1998,rankCentrality,0.46943785728622295,1.859016978740692,-1.389579121454469,Basketball_finer,0.7637796401977539,0.0226336002349853
Basketball_temporal/finer1999,rankCentrality,0.4699564214217083,1.9923690557479856,-1.5224126343262774,Basketball_finer,0.7777316570281982,0.0241951465606689
Basketball_temporal/finer2000,rankCentrality,0.46960746728946623,1.915438771247864,-1.4458313039583977,Basketball_finer,0.898984432220459,0.0218394517898559
Basketball_temporal/finer2001,rankCentrality,0.47070134064540997,2.030972003936768,-1.560270663291358,Basketball_finer,0.921804666519165,0.0238799095153808
Basketball_temporal/finer2002,rankCentrality,0.4704714167588007,2.026684045791626,-1.5562126290328253,Basketball_finer,0.8271515369415283,0.0258727312088012
Basketball_temporal/finer2003,rankCentrality,0.47199018067410825,1.99746835231781,-1.5254781716437018,Basketball_finer,0.9257514476776123,0.0272326946258544
Basketball_temporal/finer2004,rankCentrality,0.4720007689199272,1.9719029664993288,-1.4999021975794016,Basketball_finer,0.9253487586975098,0.0245150089263916
Basketball_temporal/finer2005,rankCentrality,0.4707869065616504,1.956086885929108,-1.4852999793674577,Basketball_finer,0.9921140670776367,0.027733039855957
Basketball_temporal/finer2006,rankCentrality,0.4711257324474887,1.9162447214126588,-1.44511898896517,Basketball_finer,0.9760556221008301,0.0272202491760253
Basketball_temporal/finer2007,rankCentrality,0.4702092704847424,1.9158248901367188,-1.4456156196519763,Basketball_finer,1.128194808959961,0.0214785575866699
Basketball_temporal/finer2008,rankCentrality,0.470263440540082,1.959782600402832,-1.48951915986275,Basketball_finer,1.1383209228515625,0.028985595703125
Basketball_temporal/finer2009,rankCentrality,0.4708414605116339,2.060965776443481,-1.5901243159318472,Basketball_finer,1.1119933128356934,0.0267837047576904
Basketball_temporal/finer2010,rankCentrality,0.46966603376076166,1.97274911403656,-1.5030830802757984,Basketball_finer,1.1280298233032227,0.0298667430877685
Basketball_temporal/finer2011,rankCentrality,0.4709752117431119,2.014434576034546,-1.543459364291434,Basketball_finer,1.1749513149261475,0.0293276309967041
Basketball_temporal/finer2012,rankCentrality,0.46959317680053536,1.9050146341323853,-1.43542145733185,Basketball_finer,1.2135074138641357,0.0275547981262207
Basketball_temporal/finer2013,rankCentrality,0.4699484148367686,1.9719947576522827,-1.5020463428155142,Basketball_finer,1.198275089263916,0.0265387773513793
Basketball_temporal/finer2014,rankCentrality,0.47258252537300616,1.9689881801605225,-1.4964056547875164,Basketball_finer,1.1956918239593506,0.0298349380493164
Dryad_animal_society,rankCentrality,0.07880724174653887,1.9622641801834104,-1.8834569384368716,Animal,0.011841297149658203,0.0019047737121582
FacultyHiringNetworks/Business/Business_FM_Full_,rankCentrality,0.04884792626728111,2.0129826188087465,-1.9641346925414653,Faculty,0.07682251930236816,0.00446298122406
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,rankCentrality,0.03372508942258559,1.9920397996902464,-1.9583147102676608,Faculty,0.08458638191223145,0.0085645198822021
FacultyHiringNetworks/History/History_FM_Full_,rankCentrality,0.030405405405405407,2.0016611337661745,-1.971255728360769,Faculty,0.06908059120178223,0.0057843685150146
Football_data_England_Premier_League/England_2009_2010,rankCentrality,0.13595706618962433,1.817073154449463,-1.6811160882598386,Football_coarse,0.013993501663208008,0.0019391536712646
Football_data_England_Premier_League/England_2010_2011,rankCentrality,0.23505154639175257,1.870807445049286,-1.6357558986575333,Football_coarse,0.014062166213989258,0.0019148349761962
Football_data_England_Premier_League/England_2011_2012,rankCentrality,0.18065693430656934,1.600000023841858,-1.4193430895352885,Football_coarse,0.013452529907226562,0.0018925666809082
Football_data_England_Premier_League/England_2012_2013,rankCentrality,0.21052631578947367,1.6470588445663452,-1.4365325287768715,Football_coarse,0.013401985168457031,0.0018997907638549
Football_data_England_Premier_League/England_2013_2014,rankCentrality,0.1371527777777778,1.9636363983154297,-1.826483620537652,Football_coarse,0.01333475112915039,0.0018857955932617
Football_data_England_Premier_League/England_2014_2015,rankCentrality,0.11602209944751381,1.794392466545105,-1.6783703670975911,Football_coarse,0.010906219482421875,0.0018738985061645
Football_data_England_Premier_League/finerEngland_2009_2010,rankCentrality,0.32860938883968105,1.875609755516052,-1.547000366676371,Football_finer,0.02268505096435547,0.0019145011901855
Football_data_England_Premier_League/finerEngland_2010_2011,rankCentrality,0.395083406496927,1.9074534058570864,-1.5123699993601594,Football_finer,0.024380207061767578,0.0035829782485961
Football_data_England_Premier_League/finerEngland_2011_2012,rankCentrality,0.35726795096322234,1.807272732257843,-1.4500047812946206,Football_finer,0.024309635162353516,0.0019510984420776
Football_data_England_Premier_League/finerEngland_2012_2013,rankCentrality,0.3810359964881474,1.9790850281715395,-1.5980490316833922,Football_finer,0.022350549697875977,0.0018995761871337
Football_data_England_Premier_League/finerEngland_2013_2014,rankCentrality,0.326241134751773,1.9084848403930663,-1.5822437056412932,Football_finer,0.022533416748046875,0.0018887758255004
Football_data_England_Premier_League/finerEngland_2014_2015,rankCentrality,0.3451536643026004,1.6822429895401,-1.3370893252374998,Football_finer,0.018468141555786133,0.0018711328506469
Halo2BetaData,rankCentrality,0.4254581928253174,1.9980611324310305,-1.572602939605713,Halo,0.74678635597229,0.0590911388397216
Basketball_temporal/1985,DIGRAC,0.09954807003679648,1.0517163228988649,-0.9521682528620684,Basketball_coarse,0.3315310478210449,15.55303463935852
Basketball_temporal/1986,DIGRAC,0.09907289153777021,0.9425291168689728,-0.8434562253312026,Basketball_coarse,0.3557884693145752,15.611209201812745
Basketball_temporal/1987,DIGRAC,0.10161720763668712,1.1582995676994323,-1.0566823600627453,Basketball_coarse,0.3726480007171631,15.926480722427367
Basketball_temporal/1988,DIGRAC,0.1018217647428775,1.117207850217819,-1.0153860854749417,Basketball_coarse,0.34849095344543457,15.788929796218872
Basketball_temporal/1989,DIGRAC,0.10148318447234034,0.96578568816185,-0.8643025036895096,Basketball_coarse,0.39830756187438965,15.979950380325317
Basketball_temporal/1990,DIGRAC,0.10203702940084945,0.863395084142685,-0.7613580547418355,Basketball_coarse,0.4185512065887451,15.99616174697876
Basketball_temporal/1991,DIGRAC,0.1017589626532139,1.1739776980876924,-1.0722187354344785,Basketball_coarse,0.45845675468444824,16.145581102371217
Basketball_temporal/1992,DIGRAC,0.09924514059256463,0.9621325469017028,-0.8628874063091382,Basketball_coarse,0.4622340202331543,16.09677047729492
Basketball_temporal/1993,DIGRAC,0.10373956938291955,0.9931793284416198,-0.8894397590587003,Basketball_coarse,0.3958570957183838,16.17882113456726
Basketball_temporal/1994,DIGRAC,0.09959269992950576,0.9233512783050536,-0.8237585783755479,Basketball_coarse,0.40102529525756836,16.25565457344055
Basketball_temporal/1995,DIGRAC,0.10430575713594581,0.9421617531776428,-0.837855996041697,Basketball_coarse,0.4095480442047119,16.24588875770569
Basketball_temporal/1996,DIGRAC,0.10829726673685032,1.1489467871189118,-1.0406495203820616,Basketball_coarse,0.4154398441314697,16.353229355812072
Basketball_temporal/1997,DIGRAC,0.11249687722197667,1.110600003004074,-0.9981031257820973,Basketball_coarse,0.482025146484375,16.336156964302063
Basketball_temporal/1998,DIGRAC,0.10255286721280243,1.0011048197746275,-0.8985519525618251,Basketball_coarse,0.4201779365539551,16.409049844741823
Basketball_temporal/1999,DIGRAC,0.10915181511940832,0.9191370952129364,-0.8099852800935281,Basketball_coarse,0.42891526222229004,16.474664855003358
Basketball_temporal/2000,DIGRAC,0.09407899513540986,1.0701152455806733,-0.9760362504452634,Basketball_coarse,0.4833829402923584,16.635638189315795
Basketball_temporal/2001,DIGRAC,0.09947271979357541,1.004084551334381,-0.9046118315408056,Basketball_coarse,0.45178699493408203,16.703492975234987
Basketball_temporal/2002,DIGRAC,0.1078253617144722,1.0587999999523163,-0.9509746382378441,Basketball_coarse,0.44599270820617676,16.822149562835694
Basketball_temporal/2003,DIGRAC,0.10699407219805833,1.073346382379532,-0.9663523101814736,Basketball_coarse,0.5551548004150391,16.978373718261718
Basketball_temporal/2004,DIGRAC,0.10703289731484764,0.898212399482727,-0.7911795021678794,Basketball_coarse,0.47967028617858887,16.927690196037293
Basketball_temporal/2005,DIGRAC,0.10206150114930046,0.969594897031784,-0.8675333958824836,Basketball_coarse,0.5709841251373291,17.0812646150589
Basketball_temporal/2006,DIGRAC,0.11012237825349265,1.0936900997161865,-0.9835677214626938,Basketball_coarse,0.5363562107086182,17.275487732887267
Basketball_temporal/2007,DIGRAC,0.09706538700313763,1.2978625059127809,-1.2007971189096431,Basketball_coarse,0.5904037952423096,16.819120049476624
Basketball_temporal/2008,DIGRAC,0.1071074648688165,1.349307825565338,-1.2422003606965215,Basketball_coarse,0.6342606544494629,17.589754605293273
Basketball_temporal/2009,DIGRAC,0.10184676976721661,0.8331983304023742,-0.7313515606351576,Basketball_coarse,0.6444449424743652,17.233449077606203
Basketball_temporal/2010,DIGRAC,0.09723902936118718,0.9738263487815856,-0.8765873194203984,Basketball_coarse,0.6764535903930664,17.9334645986557
Basketball_temporal/2011,DIGRAC,0.09933557542449348,1.0565593779087066,-0.9572238024842131,Basketball_coarse,0.5686798095703125,18.017490434646607
Basketball_temporal/2012,DIGRAC,0.09731205512399649,1.0627470350265502,-0.9654349799025537,Basketball_coarse,0.5631849765777588,17.744469714164733
Basketball_temporal/2013,DIGRAC,0.10126194658887618,1.2102653896808624,-1.1090034430919862,Basketball_coarse,0.5802896022796631,17.900454545021056
Basketball_temporal/2014,DIGRAC,0.10502980442386324,0.9736979591846466,-0.8686681547607834,Basketball_coarse,0.6306684017181396,18.0829482793808
Basketball_temporal/finer1985,DIGRAC,0.4728093100058731,0.9418616330623628,-0.4690523230564897,Basketball_finer,0.6062853336334229,16.063831663131715
Basketball_temporal/finer1986,DIGRAC,0.4702051616042291,1.0555472350120545,-0.5853420734078254,Basketball_finer,0.5953209400177002,16.544265246391298
Basketball_temporal/finer1987,DIGRAC,0.4728924684953906,1.0000872588157654,-0.5271947903203749,Basketball_finer,0.6393730640411377,16.513554048538207
Basketball_temporal/finer1988,DIGRAC,0.4716996154359819,0.9509475302696228,-0.4792479148336409,Basketball_finer,0.6525883674621582,17.252944660186767
Basketball_temporal/finer1989,DIGRAC,0.4721968450288123,1.020998486280441,-0.5488016412516288,Basketball_finer,0.687067985534668,17.254435110092164
Basketball_temporal/finer1990,DIGRAC,0.4723817142668635,0.9855417215824128,-0.5131600073155493,Basketball_finer,0.6808476448059082,17.690969634056092
Basketball_temporal/finer1991,DIGRAC,0.4712785355842091,0.999018589258194,-0.5277400536739849,Basketball_finer,0.7073976993560791,17.085911893844603
Basketball_temporal/finer1992,DIGRAC,0.4696221612924022,0.975538296699524,-0.5059161354071218,Basketball_finer,0.699941873550415,15.63134970664978
Basketball_temporal/finer1993,DIGRAC,0.47060624219759467,0.9762939727306366,-0.5056877305330418,Basketball_finer,0.6414239406585693,16.864541673660277
Basketball_temporal/finer1994,DIGRAC,0.4711097091749058,0.9612908232212066,-0.4901811140463008,Basketball_finer,0.6920342445373535,16.60767266750336
Basketball_temporal/finer1995,DIGRAC,0.47000430467249615,0.9919214832782746,-0.5219171786057784,Basketball_finer,0.672555685043335,17.051895213127136
Basketball_temporal/finer1996,DIGRAC,0.471414140428109,1.0872574198246,-0.615843279396491,Basketball_finer,0.7099428176879883,17.32229874134064
Basketball_temporal/finer1997,DIGRAC,0.47060029860479485,1.049279090166092,-0.5786787915612972,Basketball_finer,0.7394981384277344,17.044943737983704
Basketball_temporal/finer1998,DIGRAC,0.46943785728622295,1.0372277295589447,-0.5677898722727217,Basketball_finer,0.7637796401977539,17.409877848625182
Basketball_temporal/finer1999,DIGRAC,0.4699564214217083,1.0729101610183716,-0.6029537395966633,Basketball_finer,0.7777316570281982,17.208420586585998
Basketball_temporal/finer2000,DIGRAC,0.46960746728946623,1.0692120373249054,-0.5996045700354392,Basketball_finer,0.898984432220459,18.007598638534546
Basketball_temporal/finer2001,DIGRAC,0.47070134064540997,1.0508072459697724,-0.5801059053243625,Basketball_finer,0.921804666519165,17.874332118034364
Basketball_temporal/finer2002,DIGRAC,0.4704714167588007,1.0452326714992524,-0.5747612547404517,Basketball_finer,0.8271515369415283,17.954324698448183
Basketball_temporal/finer2003,DIGRAC,0.47199018067410825,1.0513291192054748,-0.5793389385313665,Basketball_finer,0.9257514476776123,18.22600359916687
Basketball_temporal/finer2004,DIGRAC,0.4720007689199272,1.0248084223270415,-0.5528076534071142,Basketball_finer,0.9253487586975098,18.202418994903564
Basketball_temporal/finer2005,DIGRAC,0.4707869065616504,1.0149565303325654,-0.544169623770915,Basketball_finer,0.9921140670776367,18.339074897766118
Basketball_temporal/finer2006,DIGRAC,0.4711257324474887,1.071440625190735,-0.6003148927432462,Basketball_finer,0.9760556221008301,18.52801232337952
Basketball_temporal/finer2007,DIGRAC,0.4702092704847424,1.04197531580925,-0.5717660453245075,Basketball_finer,1.128194808959961,17.740961718559266
Basketball_temporal/finer2008,DIGRAC,0.470263440540082,1.0418260848522187,-0.5715626443121367,Basketball_finer,1.1383209228515625,19.107704448699952
Basketball_temporal/finer2009,DIGRAC,0.4708414605116339,1.0463015854358673,-0.5754601249242334,Basketball_finer,1.1119933128356934,19.29282100200653
Basketball_temporal/finer2010,DIGRAC,0.46966603376076166,1.0384183764457702,-0.5687523426850085,Basketball_finer,1.1280298233032227,18.91216297149658
Basketball_temporal/finer2011,DIGRAC,0.4709752117431119,1.0176369976997377,-0.5466617859566258,Basketball_finer,1.1749513149261475,18.745664620399477
Basketball_temporal/finer2012,DIGRAC,0.46959317680053536,1.0086070609092712,-0.5390138841087359,Basketball_finer,1.2135074138641357,19.234759044647216
Basketball_temporal/finer2013,DIGRAC,0.4699484148367686,0.995593124628067,-0.5256447097912984,Basketball_finer,1.198275089263916,19.21769769191742
Basketball_temporal/finer2014,DIGRAC,0.47258252537300616,1.0480998682975768,-0.5755173429245707,Basketball_finer,1.1956918239593506,19.34879105091095
Basketball_temporal/1985,ib,0.09954807003679648,1.2284431493282315,-1.128895079291435,Basketball_coarse,0.3315310478210449,6.447544574737549
Basketball_temporal/1986,ib,0.09907289153777021,1.220823630094528,-1.121750738556758,Basketball_coarse,0.3557884693145752,6.5268442869186405
Basketball_temporal/1987,ib,0.10161720763668712,1.19759237408638,-1.095975166449693,Basketball_coarse,0.3726480007171631,6.568184161186219
Basketball_temporal/1988,ib,0.1018217647428775,1.2126353001594543,-1.110813535416577,Basketball_coarse,0.34849095344543457,9.22261173725128
Basketball_temporal/1989,ib,0.10148318447234034,1.1968042361736295,-1.0953210517012892,Basketball_coarse,0.39830756187438965,6.892813897132873
Basketball_temporal/1990,ib,0.10203702940084945,1.149852555990219,-1.0478155265893696,Basketball_coarse,0.4185512065887451,7.412233829498291
Basketball_temporal/1991,ib,0.1017589626532139,1.194698884487152,-1.0929399218339382,Basketball_coarse,0.45845675468444824,7.927984571456909
Basketball_temporal/1992,ib,0.09924514059256463,1.202369487285614,-1.1031243466930494,Basketball_coarse,0.4622340202331543,7.358199119567871
Basketball_temporal/1993,ib,0.10373956938291955,1.1829757273197177,-1.0792361579367982,Basketball_coarse,0.3958570957183838,6.536767959594727
Basketball_temporal/1994,ib,0.09959269992950576,1.2144427287578583,-1.1148500288283525,Basketball_coarse,0.40102529525756836,6.677735471725464
Basketball_temporal/1995,ib,0.10430575713594581,1.1947241163253783,-1.0904183591894325,Basketball_coarse,0.4095480442047119,6.804824709892273
Basketball_temporal/1996,ib,0.10829726673685032,1.2438238561153412,-1.135526589378491,Basketball_coarse,0.4154398441314697,6.866402673721313
Basketball_temporal/1997,ib,0.11249687722197667,1.2450499999523164,-1.1325531227303396,Basketball_coarse,0.482025146484375,6.971825766563415
Basketball_temporal/1998,ib,0.10255286721280243,1.2209702503681183,-1.118417383155316,Basketball_coarse,0.4201779365539551,6.927093887329102
Basketball_temporal/1999,ib,0.10915181511940832,1.2229645073413848,-1.1138126922219764,Basketball_coarse,0.42891526222229004,7.341373324394226
Basketball_temporal/2000,ib,0.09407899513540986,1.2404609799385071,-1.1463819848030972,Basketball_coarse,0.4833829402923584,7.187766885757446
Basketball_temporal/2001,ib,0.09947271979357541,1.254374359846115,-1.1549016400525396,Basketball_coarse,0.45178699493408203,7.240350675582886
Basketball_temporal/2002,ib,0.1078253617144722,1.22167333483696,-1.1138479731224877,Basketball_coarse,0.44599270820617676,7.360089635848999
Basketball_temporal/2003,ib,0.10699407219805833,1.1863405227661132,-1.079346450568055,Basketball_coarse,0.5551548004150391,7.860941910743714
Basketball_temporal/2004,ib,0.10703289731484764,1.1611675429344177,-1.0541346456195702,Basketball_coarse,0.47967028617858887,7.167308664321899
Basketball_temporal/2005,ib,0.10206150114930046,1.1564912247657777,-1.0544297236164772,Basketball_coarse,0.5709841251373291,8.443991136550903
Basketball_temporal/2006,ib,0.11012237825349265,1.220746728181839,-1.1106243499283464,Basketball_coarse,0.5363562107086182,7.4310218572616575
Basketball_temporal/2007,ib,0.09706538700313763,1.2328365087509154,-1.1357711217477777,Basketball_coarse,0.5904037952423096,8.123275637626648
Basketball_temporal/2008,ib,0.1071074648688165,1.176752952337265,-1.0696454874684487,Basketball_coarse,0.6342606544494629,7.955005741119384
Basketball_temporal/2009,ib,0.10184676976721661,1.2275950014591217,-1.1257482316919052,Basketball_coarse,0.6444449424743652,8.713563680648804
Basketball_temporal/2010,ib,0.09723902936118718,1.3002465045452118,-1.2030074751840247,Basketball_coarse,0.6764535903930664,9.114850401878355
Basketball_temporal/2011,ib,0.09933557542449348,1.1916759097576142,-1.0923403343331206,Basketball_coarse,0.5686798095703125,8.380469369888306
Basketball_temporal/2012,ib,0.09731205512399649,1.19789705991745,-1.1005850047934536,Basketball_coarse,0.5631849765777588,8.089712595939636
Basketball_temporal/2013,ib,0.10126194658887618,1.2948235309123992,-1.193561584323523,Basketball_coarse,0.5802896022796631,8.835316944122315
Basketball_temporal/2014,ib,0.10502980442386324,1.1557659792900086,-1.0507361748661452,Basketball_coarse,0.6306684017181396,10.400998830795288
Basketball_temporal/finer1985,ib,0.4728093100058731,1.277383644580841,-0.804574334574968,Basketball_finer,0.6062853336334229,27.94855315685272
Basketball_temporal/finer1986,ib,0.4702051616042291,1.4296962130069732,-0.9594910514027442,Basketball_finer,0.5953209400177002,16.126571083068846
Basketball_temporal/finer1987,ib,0.4728924684953906,1.3342007052898408,-0.8613082367944502,Basketball_finer,0.6393730640411377,17.35372450351715
Basketball_temporal/finer1988,ib,0.4716996154359819,1.3977682018280029,-0.926068586392021,Basketball_finer,0.6525883674621582,17.581816220283507
Basketball_temporal/finer1989,ib,0.4721968450288123,1.2935249674320222,-0.8213281224032098,Basketball_finer,0.687067985534668,32.73468403816223
Basketball_temporal/finer1990,ib,0.4723817142668635,1.2809211063385009,-0.8085393920716374,Basketball_finer,0.6808476448059082,34.418943238258365
Basketball_temporal/finer1991,ib,0.4712785355842091,1.3728698921203613,-0.9015913565361522,Basketball_finer,0.7073976993560791,17.871979546546935
Basketball_temporal/finer1992,ib,0.4696221612924022,1.1882278954982757,-0.7186057342058735,Basketball_finer,0.699941873550415,43.07525534629822
Basketball_temporal/finer1993,ib,0.47060624219759467,1.3323846828937531,-0.8617784406961584,Basketball_finer,0.6414239406585693,21.34497082233429
Basketball_temporal/finer1994,ib,0.4711097091749058,1.3073530578613282,-0.8362433486864224,Basketball_finer,0.6920342445373535,25.704201197624208
Basketball_temporal/finer1995,ib,0.47000430467249615,1.3000830566883088,-0.8300787520158126,Basketball_finer,0.672555685043335,18.92294547557831
Basketball_temporal/finer1996,ib,0.471414140428109,1.426459176540375,-0.955045036112266,Basketball_finer,0.7099428176879883,18.108372282981872
Basketball_temporal/finer1997,ib,0.47060029860479485,1.251227695941925,-0.7806273973371303,Basketball_finer,0.7394981384277344,36.336753368377686
Basketball_temporal/finer1998,ib,0.46943785728622295,1.285509192943573,-0.8160713356573499,Basketball_finer,0.7637796401977539,31.998765730857848
Basketball_temporal/finer1999,ib,0.4699564214217083,1.2795629620552065,-0.8096065406334982,Basketball_finer,0.7777316570281982,31.22377290725708
Basketball_temporal/finer2000,ib,0.46960746728946623,1.2625560545921326,-0.7929485873026664,Basketball_finer,0.898984432220459,40.91476666927338
Basketball_temporal/finer2001,ib,0.47070134064540997,1.1979571676254273,-0.7272558269800173,Basketball_finer,0.921804666519165,45.249423551559445
Basketball_temporal/finer2002,ib,0.4704714167588007,1.2259420812129975,-0.7554706644541969,Basketball_finer,0.8271515369415283,45.0769501209259
Basketball_temporal/finer2003,ib,0.47199018067410825,1.275867085456848,-0.8038769047827397,Basketball_finer,0.9257514476776123,41.95694210529327
Basketball_temporal/finer2004,ib,0.4720007689199272,1.332669219970703,-0.8606684510507758,Basketball_finer,0.9253487586975098,30.47342510223389
Basketball_temporal/finer2005,ib,0.4707869065616504,1.1300496876239776,-0.6592627810623273,Basketball_finer,0.9921140670776367,61.17833178043365
Basketball_temporal/finer2006,ib,0.4711257324474887,1.1103496170043945,-0.6392238845569058,Basketball_finer,0.9760556221008301,69.6643925666809
Basketball_temporal/finer2007,ib,0.4702092704847424,1.1310718262195587,-0.6608625557348162,Basketball_finer,1.128194808959961,68.2346564769745
Basketball_temporal/finer2008,ib,0.470263440540082,1.1246684765815735,-0.6544050360414915,Basketball_finer,1.1383209228515625,78.23701372146607
Basketball_temporal/finer2009,ib,0.4708414605116339,1.2133585155010225,-0.7425170549893886,Basketball_finer,1.1119933128356934,56.13958077430725
Basketball_temporal/finer2010,ib,0.46966603376076166,1.1154528522491456,-0.6457868184883839,Basketball_finer,1.1280298233032227,75.52025856971741
Basketball_temporal/finer2011,ib,0.4709752117431119,1.1935204589366912,-0.7225452471935794,Basketball_finer,1.1749513149261475,65.38368742465973
Basketball_temporal/finer2012,ib,0.46959317680053536,1.288548686504364,-0.8189555097038287,Basketball_finer,1.2135074138641357,48.71256744861603
Basketball_temporal/finer2013,ib,0.4699484148367686,1.180501983165741,-0.7105535683289725,Basketball_finer,1.198275089263916,75.04694104194641
Basketball_temporal/finer2014,ib,0.47258252537300616,1.381492784023285,-0.9089102586502787,Basketball_finer,1.1956918239593506,25.53436436653137
