dataset,family,baseline,delta_upset_simple,ours_upset_simple,base_upset_simple,delta_upset_naive,ours_upset_naive,base_upset_naive,delta_upset_ratio,ours_upset_ratio,base_upset_ratio,delta_runtime_sec,ours_runtime_sec,base_runtime_sec,ours_config,base_config
Basketball_temporal/finer1998,Basketball_finer,DIGRAC,0.1622065508365631,1.1994342803955078,1.0372277295589447,0.04055163770914072,0.2998585700988769,0.2593069323897362,0.1245005725231022,0.1325544863939285,0.0080539138708263,-13.572691893577574,3.837185955047608,17.409877848625182,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer1998,Basketball_finer,ib,-0.0860749125480651,1.1994342803955078,1.285509192943573,-0.3245473688840867,0.2998585700988769,0.6244059389829636,0.052436204534024006,0.1325544863939285,0.0801182818599045,-28.16157977581024,3.837185955047608,31.998765730857848,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer1999,Basketball_finer,SpringRank,0.385709285736084,1.1959763765335083,0.8102670907974243,0.09642732143402108,0.2989940941333771,0.202566772699356,0.1283077984116971,0.1359582990407943,0.0076505006290972,3.8945008993148806,3.959347438812256,0.0648465394973754,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer1999,Basketball_finer,davidScore,0.33298641443252563,1.1959763765335083,0.8629899621009827,0.08324660360813146,0.2989940941333771,0.2157474905252456,-0.3631826788187027,0.1359582990407943,0.499140977859497,3.9564110517501834,3.959347438812256,0.0029363870620727,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer1999,Basketball_finer,SVD_NRS,0.2539021372795105,1.1959763765335083,0.9420742392539978,0.06347553431987768,0.2989940941333771,0.2355185598134994,-0.32799430191516876,0.1359582990407943,0.4639526009559631,3.954022240638733,3.959347438812256,0.0053251981735229,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer1999,Basketball_finer,btl,-0.1835587978363038,1.1959763765335083,1.379535174369812,-0.04588969945907595,0.2989940941333771,0.344883793592453,0.1220072732307017,0.1359582990407943,0.0139510258100926,3.9148788452148438,3.959347438812256,0.0444685935974121,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer1999,Basketball_finer,PageRank,0.08879637718200661,1.1959763765335083,1.1071799993515017,0.022199094295501764,0.2989940941333771,0.2767949998378753,0.1279897447675466,0.1359582990407943,0.0079685542732477,3.9577017545700075,3.959347438812256,0.0016456842422485,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer1999,Basketball_finer,syncRank,-0.4412071704864502,1.1959763765335083,1.6371835470199585,-0.11030179262161255,0.2989940941333771,0.4092958867549896,0.12343514151871199,0.1359582990407943,0.0125231575220823,3.5214418888092043,3.959347438812256,0.4379055500030517,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer1999,Basketball_finer,rankCentrality,-0.7963926792144773,1.1959763765335083,1.9923690557479856,-0.19909816980361933,0.2989940941333771,0.4980922639369964,-0.4377401024103166,0.1359582990407943,0.5736984014511108,3.935152292251587,3.959347438812256,0.0241951465606689,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer1999,Basketball_finer,serialRank,-0.8199793100357056,1.1959763765335083,2.015955686569214,-0.2049948275089264,0.2989940941333771,0.5039889216423035,0.1226128866896033,0.1359582990407943,0.013345412351191,3.9517721176147464,3.959347438812256,0.0075753211975097,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer1999,Basketball_finer,DIGRAC,0.12306621551513675,1.1959763765335083,1.0729101610183716,0.030766553878784186,0.2989940941333771,0.2682275402545929,0.12715518194250758,0.1359582990407943,0.0088031170982867,-13.249073147773743,3.959347438812256,17.208420586585998,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer1999,Basketball_finer,ib,-0.08358658552169818,1.1959763765335083,1.2795629620552065,-0.32629206418991086,0.2989940941333771,0.6252861583232879,0.05468990668654439,0.1359582990407943,0.0812683923542499,-27.264425468444824,3.959347438812256,31.22377290725708,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2000,Basketball_finer,SpringRank,0.3369635343551638,1.181294083595276,0.8443305492401123,0.08424088358879092,0.2953235208988189,0.211082637310028,0.14116156520321968,0.1482749432325363,0.0071133780293166,4.586649775505066,4.643761849403381,0.0571120738983154,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2000,Basketball_finer,davidScore,0.27674573659896873,1.181294083595276,0.9045483469963074,0.06918643414974213,0.2953235208988189,0.2261370867490768,-0.3613469749689102,0.1482749432325363,0.5096219182014465,4.640714144706726,4.643761849403381,0.0030477046966552,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2000,Basketball_finer,SVD_NRS,0.22805899381637607,1.181294083595276,0.9532350897789,0.057014748454093905,0.2953235208988189,0.238308772444725,-0.3264148682355881,0.1482749432325363,0.4746898114681244,4.637984180450439,4.643761849403381,0.0057776689529418,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2000,Basketball_finer,btl,-0.20666235685348489,1.181294083595276,1.387956440448761,-0.05166558921337128,0.2953235208988189,0.3469891101121902,0.1350391779094935,0.1482749432325363,0.0132357653230428,4.597914052009582,4.643761849403381,0.0458477973937988,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2000,Basketball_finer,PageRank,-0.002562403678893821,1.181294083595276,1.18385648727417,-0.0006406009197235663,0.2953235208988189,0.2959641218185425,0.1402411796152592,0.1482749432325363,0.0080337636172771,4.642114806175232,4.643761849403381,0.0016470432281494,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2000,Basketball_finer,syncRank,-0.5688660144805906,1.181294083595276,1.7501600980758667,-0.14221650362014776,0.2953235208988189,0.4375400245189667,0.13636380899697548,0.1482749432325363,0.0119111342355608,4.181690955162048,4.643761849403381,0.462070894241333,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2000,Basketball_finer,rankCentrality,-0.7341446876525879,1.181294083595276,1.915438771247864,-0.18353617191314697,0.2953235208988189,0.4788596928119659,-0.39817841351032257,0.1482749432325363,0.5464533567428589,4.621922397613525,4.643761849403381,0.0218394517898559,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2000,Basketball_finer,serialRank,-0.7866752147674558,1.181294083595276,1.967969298362732,-0.19666880369186407,0.2953235208988189,0.491992324590683,0.1350693836808205,0.1482749432325363,0.0132055595517158,4.634823870658874,4.643761849403381,0.0089379787445068,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2000,Basketball_finer,DIGRAC,0.11208204627037066,1.181294083595276,1.0692120373249054,0.02802051156759261,0.2953235208988189,0.2673030093312263,0.1400265146419406,0.1482749432325363,0.0082484285905957,-13.363836789131165,4.643761849403381,18.007598638534546,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2000,Basketball_finer,ib,-0.0812619709968565,1.181294083595276,1.2625560545921326,-0.3667136335372925,0.2953235208988189,0.6620371544361114,0.07408758318051699,0.1482749432325363,0.0741873600520193,-36.271004819869994,4.643761849403381,40.91476666927338,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2001,Basketball_finer,SpringRank,0.3927512764930725,1.1980230808258057,0.8052718043327332,0.09818781912326813,0.2995057702064514,0.2013179510831833,0.1238639927469194,0.1305818706750869,0.0067178779281675,4.3013343334198,4.366051149368286,0.0647168159484863,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2001,Basketball_finer,davidScore,0.3387150168418884,1.1980230808258057,0.8593080639839172,0.0846787542104721,0.2995057702064514,0.2148270159959793,-0.38192664086818706,0.1305818706750869,0.5125085115432739,4.363043665885925,4.366051149368286,0.0030074834823608,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2001,Basketball_finer,SVD_NRS,0.23064249753952026,1.1980230808258057,0.9673805832862854,0.05766062438488012,0.2995057702064514,0.2418451458215713,-0.3381808251142502,0.1305818706750869,0.4687626957893371,4.36053535938263,4.366051149368286,0.0055157899856567,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2001,Basketball_finer,btl,-0.21522239446640024,1.1980230808258057,1.413245475292206,-0.05380559861660006,0.2995057702064514,0.3533113688230515,0.11772869369015099,0.1305818706750869,0.0128531769849359,4.320360827445984,4.366051149368286,0.0456903219223022,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2001,Basketball_finer,PageRank,0.01581549644470215,1.1980230808258057,1.1822075843811035,0.003953874111175537,0.2995057702064514,0.2955518960952759,0.1227759346365928,0.1305818706750869,0.0078059360384941,4.364455986022949,4.366051149368286,0.0015951633453369,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2001,Basketball_finer,syncRank,-0.49423396587371826,1.1980230808258057,1.692257046699524,-0.12355849146842957,0.2995057702064514,0.423064261674881,0.11921475268900389,0.1305818706750869,0.011367117986083,3.9102382183074953,4.366051149368286,0.455812931060791,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2001,Basketball_finer,rankCentrality,-0.8329489231109624,1.1980230808258057,2.030972003936768,-0.20823723077774048,0.2995057702064514,0.5077430009841919,-0.4585491865873338,0.1305818706750869,0.5891310572624207,4.342171239852905,4.366051149368286,0.0238799095153808,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2001,Basketball_finer,serialRank,-0.857990026473999,1.1980230808258057,2.0560131072998047,-0.21449750661849976,0.2995057702064514,0.5140032768249512,0.11826367136090989,0.1305818706750869,0.012318199314177,4.357513475418091,4.366051149368286,0.0085376739501953,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2001,Basketball_finer,DIGRAC,0.1472158348560333,1.1980230808258057,1.0508072459697724,0.03680395871400832,0.2995057702064514,0.2627018114924431,0.12261265335604549,0.1305818706750869,0.0079692173190414,-13.508280968666078,4.366051149368286,17.874332118034364,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2001,Basketball_finer,ib,6.591320037840909e-05,1.1980230808258057,1.1979571676254273,-0.3944513934850693,0.2995057702064514,0.6939571636915207,0.0681210087705403,0.1305818706750869,0.0624608619045466,-40.883372402191156,4.366051149368286,45.249423551559445,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2002,Basketball_finer,SpringRank,0.3110966682434082,1.1793036460876465,0.8682069778442383,0.07777416706085213,0.2948259115219116,0.2170517444610595,0.12713076174259189,0.1341521292924881,0.0070213675498962,4.416419887542725,4.474249243736267,0.0578293561935424,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2002,Basketball_finer,davidScore,0.2850635051727295,1.1793036460876465,0.894240140914917,0.07126587629318243,0.2948259115219116,0.2235600352287292,-0.3732113093137741,0.1341521292924881,0.5073634386062622,4.471209764480591,4.474249243736267,0.0030394792556762,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2002,Basketball_finer,SVD_NRS,0.2629352807998657,1.1793036460876465,0.9163683652877808,0.06573382019996643,0.2948259115219116,0.2290920913219452,-0.3619700521230697,0.1341521292924881,0.4961221814155578,4.46851954460144,4.474249243736267,0.0057296991348266,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2002,Basketball_finer,btl,-0.249658274650574,1.1793036460876465,1.4289619207382205,-0.06241456866264339,0.2948259115219116,0.357240480184555,0.1210359480232001,0.1341521292924881,0.013116181269288,4.4285074949264525,4.474249243736267,0.0457417488098144,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2002,Basketball_finer,PageRank,0.04816138744354248,1.1793036460876465,1.131142258644104,0.01204034686088562,0.2948259115219116,0.282785564661026,0.1267156531102956,0.1341521292924881,0.0074364761821925,4.472558927536011,4.474249243736267,0.0016903162002563,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2002,Basketball_finer,syncRank,-0.5753334760665894,1.1793036460876465,1.7546371221542358,-0.14383336901664728,0.2948259115219116,0.4386592805385589,0.1227753367275,0.1341521292924881,0.0113767925649881,4.010265493392945,4.474249243736267,0.4639837503433227,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2002,Basketball_finer,rankCentrality,-0.8473803997039795,1.1793036460876465,2.026684045791626,-0.21184509992599487,0.2948259115219116,0.5066710114479065,-0.4386150687932968,0.1341521292924881,0.5727671980857849,4.4483765125274655,4.474249243736267,0.0258727312088012,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2002,Basketball_finer,serialRank,-0.6846729516983032,1.1793036460876465,1.8639765977859497,-0.1711682379245758,0.2948259115219116,0.4659941494464874,0.1205735038965941,0.1341521292924881,0.013578625395894,4.466989874839783,4.474249243736267,0.0072593688964843,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2002,Basketball_finer,DIGRAC,0.13407097458839412,1.1793036460876465,1.0452326714992524,0.03351774364709853,0.2948259115219116,0.2613081678748131,0.1262314972747118,0.1341521292924881,0.0079206320177763,-13.480075454711915,4.474249243736267,17.954324698448183,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2002,Basketball_finer,ib,-0.04663843512535104,1.1793036460876465,1.2259420812129975,-0.3904327952861786,0.2948259115219116,0.6852587068080902,0.06564985287375749,0.1341521292924881,0.0685022764187306,-40.60270087718963,4.474249243736267,45.0769501209259,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2003,Basketball_finer,SpringRank,0.3518986701965334,1.217721462249756,0.8658227920532227,0.0879746675491333,0.3044303655624389,0.2164556980133056,0.13293722225353122,0.1400152891874313,0.0070780669339001,4.6743656873703,4.740268063545227,0.0659023761749267,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2003,Basketball_finer,davidScore,0.3050632476806643,1.217721462249756,0.9126582145690918,0.07626581192016602,0.3044303655624389,0.2281645536422729,-0.3588647395372391,0.1400152891874313,0.4988800287246704,4.737153768539429,4.740268063545227,0.0031142950057983,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2003,Basketball_finer,SVD_NRS,0.2708860039711001,1.217721462249756,0.946835458278656,0.06772150099277491,0.3044303655624389,0.236708864569664,-0.3411184698343277,0.1400152891874313,0.481133759021759,4.73464629650116,4.740268063545227,0.0056217670440673,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2003,Basketball_finer,btl,-0.23822791576385471,1.217721462249756,1.4559493780136108,-0.05955697894096379,0.3044303655624389,0.3639873445034027,0.1259735329076648,0.1400152891874313,0.0140417562797665,4.6943497419357305,4.740268063545227,0.045918321609497,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2003,Basketball_finer,PageRank,0.07721507549285911,1.217721462249756,1.140506386756897,0.01930376887321472,0.3044303655624389,0.2851265966892242,0.1325737140141428,0.1400152891874313,0.0074415751732885,4.738538765907288,4.740268063545227,0.0017292976379394,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2003,Basketball_finer,syncRank,-0.5658228397369383,1.217721462249756,1.7835443019866943,-0.14145570993423467,0.3044303655624389,0.4458860754966736,0.1288663586601615,0.1400152891874313,0.0111489305272698,4.259659647941589,4.740268063545227,0.4806084156036377,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2003,Basketball_finer,rankCentrality,-0.779746890068054,1.217721462249756,1.99746835231781,-0.1949367225170136,0.3044303655624389,0.4993670880794525,-0.4422365576028824,0.1400152891874313,0.5822518467903137,4.713035368919373,4.740268063545227,0.0272326946258544,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2003,Basketball_finer,serialRank,-0.7822785973548887,1.217721462249756,2.0000000596046448,-0.19556964933872228,0.3044303655624389,0.5000000149011612,0.1279036630876362,0.1400152891874313,0.0121116260997951,4.730743050575256,4.740268063545227,0.0095250129699707,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2003,Basketball_finer,DIGRAC,0.1663923430442813,1.217721462249756,1.0513291192054748,0.04158859193325043,0.3044303655624389,0.2628417736291885,0.13211776765994732,0.1400152891874313,0.007897521527484,-13.485735535621643,4.740268063545227,18.22600359916687,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2003,Basketball_finer,ib,-0.05814562320709182,1.217721462249756,1.275867085456848,-0.363556975722313,0.3044303655624389,0.6679873412847519,0.06772869582287971,0.1400152891874313,0.0722865933645516,-37.21667404174804,4.740268063545227,41.95694210529327,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2004,Basketball_finer,SpringRank,0.4342273473739624,1.2068965435028076,0.7726691961288452,0.1085568368434906,0.3017241358757019,0.1931672990322113,0.1276460159569979,0.1346354037523269,0.006989387795329,4.604693865776062,4.671033954620361,0.0663400888442993,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2004,Basketball_finer,davidScore,0.40357595682144165,1.2068965435028076,0.803320586681366,0.10089398920536041,0.3017241358757019,0.2008301466703415,-0.38928560912609106,0.1346354037523269,0.523921012878418,4.667948937416076,4.671033954620361,0.0030850172042846,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2004,Basketball_finer,SVD_NRS,0.3231161832809448,1.2068965435028076,0.8837803602218628,0.0807790458202362,0.3017241358757019,0.2209450900554657,-0.3307080417871476,0.1346354037523269,0.4653434455394745,4.665586233139038,4.671033954620361,0.0054477214813232,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2004,Basketball_finer,btl,-0.207151973247528,1.2068965435028076,1.4140485167503356,-0.051787993311882,0.3017241358757019,0.3535121291875839,0.1211986980400979,0.1346354037523269,0.013436705712229,4.624011349678039,4.671033954620361,0.0470226049423217,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2004,Basketball_finer,PageRank,0.07535123825073242,1.2068965435028076,1.1315453052520752,0.018837809562683105,0.3017241358757019,0.2828863263130188,0.1270511066541076,0.1346354037523269,0.0075842970982193,4.669346714019775,4.671033954620361,0.0016872406005859,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2004,Basketball_finer,syncRank,-0.47254157066345215,1.2068965435028076,1.6794381141662598,-0.11813539266586298,0.3017241358757019,0.4198595285415649,0.12320890557020901,0.1346354037523269,0.0114264981821179,4.193227052688599,4.671033954620361,0.4778069019317627,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2004,Basketball_finer,rankCentrality,-0.7650064229965212,1.2068965435028076,1.9719029664993288,-0.1912516057491302,0.3017241358757019,0.4929757416248321,-0.43540398776531225,0.1346354037523269,0.5700393915176392,4.64651894569397,4.671033954620361,0.0245150089263916,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2004,Basketball_finer,serialRank,-0.6615581512451172,1.2068965435028076,1.8684546947479248,-0.1653895378112793,0.3017241358757019,0.4671136736869812,0.1219294168055057,0.1346354037523269,0.0127059869468212,4.661814880371093,4.671033954620361,0.0092190742492675,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2004,Basketball_finer,DIGRAC,0.18208812117576612,1.2068965435028076,1.0248084223270415,0.04551724106073379,0.3017241358757019,0.2562068948149681,0.12640064397826792,0.1346354037523269,0.008234759774059,-13.531385040283203,4.671033954620361,18.202418994903564,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2004,Basketball_finer,ib,-0.12577267646789547,1.2068965435028076,1.332669219970703,-0.2860025548934937,0.3017241358757019,0.5877266907691956,0.055646420689299717,0.1346354037523269,0.0789889830630272,-25.802391147613527,4.671033954620361,30.47342510223389,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2005,Basketball_finer,SpringRank,0.3913043737411499,1.233540415763855,0.8422360420227051,0.0978260934352875,0.3083851039409637,0.2105590105056762,0.1403857381083071,0.1479440033435821,0.007558265235275,4.832083725929261,4.910493803024292,0.0784100770950317,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2005,Basketball_finer,davidScore,0.3490683436393738,1.233540415763855,0.8844720721244812,0.08726708590984339,0.3083851039409637,0.2211180180311203,-0.35948422551155096,0.1479440033435821,0.5074282288551331,4.907348656654358,4.910493803024292,0.003145146369934,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2005,Basketball_finer,SVD_NRS,0.2844721078872682,1.233540415763855,0.9490683078765868,0.07111802697181699,0.3083851039409637,0.2372670769691467,-0.3178544044494629,0.1479440033435821,0.465798407793045,4.904898953437805,4.910493803024292,0.0055948495864868,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2005,Basketball_finer,btl,-0.144720447063446,1.233540415763855,1.378260862827301,-0.0361801117658615,0.3083851039409637,0.3445652157068252,0.134772586170584,0.1479440033435821,0.0131714171729981,4.862893319129944,4.910493803024292,0.0476004838943481,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2005,Basketball_finer,PageRank,0.14285719394683838,1.233540415763855,1.0906832218170166,0.035714298486709595,0.3083851039409637,0.2726708054542541,0.1403442448936403,0.1479440033435821,0.0075997584499418,4.908346199989319,4.910493803024292,0.0021476030349731,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2005,Basketball_finer,syncRank,-0.5913043022155762,1.233540415763855,1.8248447179794312,-0.1478260755538941,0.3083851039409637,0.4562111794948578,0.1359935747459531,0.1479440033435821,0.011950428597629,4.417541885375977,4.910493803024292,0.4929519176483154,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2005,Basketball_finer,rankCentrality,-0.7225464701652531,1.233540415763855,1.956086885929108,-0.21170804500579837,0.3083851039409637,0.5200931489467621,-0.44832846522331243,0.1479440033435821,0.5962724685668945,4.882760763168335,4.910493803024292,0.027733039855957,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2005,Basketball_finer,serialRank,-0.6919254064559939,1.233540415763855,1.9254658222198489,-0.1729813516139984,0.3083851039409637,0.4813664555549621,0.1351676374673843,0.1479440033435821,0.0127763658761978,4.901668453216553,4.910493803024292,0.0088253498077392,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2005,Basketball_finer,DIGRAC,0.2185838854312896,1.233540415763855,1.0149565303325654,0.0546459713578224,0.3083851039409637,0.2537391325831413,0.1395245947595686,0.1479440033435821,0.0084194085840135,-13.428581094741826,4.910493803024292,18.339074897766118,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2005,Basketball_finer,ib,0.10349072813987736,1.233540415763855,1.1300496876239776,-0.41618011325597765,0.3083851039409637,0.7245652171969413,0.08443819843232629,0.1479440033435821,0.0635058049112558,-56.26783797740936,4.910493803024292,61.17833178043365,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/finer2006,Basketball_finer,SpringRank,0.3640747666358948,1.2224231958389282,0.8583484292030334,0.0910186916589737,0.305605798959732,0.2145871073007583,0.131754559930414,0.1386067420244217,0.0068521820940077,5.105367231369018,5.177806067466736,0.0724388360977172,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2006,Basketball_finer,davidScore,0.3713080883026123,1.2224231958389282,0.8511151075363159,0.0928270220756531,0.305605798959732,0.2127787768840789,-0.37276457250118256,0.1386067420244217,0.5113713145256042,5.174619102478028,5.177806067466736,0.0031869649887084,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2006,Basketball_finer,SVD_NRS,0.28330326080322266,1.2224231958389282,0.9391199350357056,0.07082581520080561,0.305605798959732,0.2347799837589264,-0.3378209620714187,0.1386067420244217,0.4764277040958404,5.171950912475586,5.177806067466736,0.0058551549911499,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2006,Basketball_finer,btl,-0.17649180889129634,1.2224231958389282,1.3989150047302246,-0.044122952222824086,0.305605798959732,0.3497287511825561,0.125469670817256,0.1386067420244217,0.0131370712071657,5.130160689353943,5.177806067466736,0.0476453781127929,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2006,Basketball_finer,PageRank,0.10849916934967041,1.2224231958389282,1.1139240264892578,0.027124792337417603,0.305605798959732,0.2784810066223144,0.1307400949299336,0.1386067420244217,0.0078666470944881,5.176073741912842,5.177806067466736,0.001732325553894,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/finer2006,Basketball_finer,syncRank,-0.5424954891204834,1.2224231958389282,1.7649186849594116,-0.1356238722801209,0.305605798959732,0.4412296712398529,0.1267552571371198,0.1386067420244217,0.0118514848873019,4.674006772041321,5.177806067466736,0.503799295425415,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
